site,date,epil_gm2,fila_gm2,epil_chla_mgm2,fila_chla_mgm2,GPP,ER,NPP,light,fila_prod_gCd,fila_turnover,epil_prod_gCd,epil_turnover,p_fila,p_epil
DL,8/31/2021,9.857890333,0.066141816,28.76492022,0,8.453825437,-6.544754303,4.476253417,0.719251825,0,NA,1.619767769,3.042994965,#VALUE!,0.328623613
DL,9/1/2021,10.00044847,0.066930636,29.00729034,0,7.388475733,-6.116757235,3.91215669,0.734067165,0,NA,1.667061291,2.999424353,#VALUE!,0.333397306
DL,9/2/2021,10.14066136,0.06751955,29.244925,0,7.599703883,-6.358261912,4.024000818,0.714091842,0,NA,1.634982808,3.101152291,#VALUE!,0.322460784
DL,9/3/2021,10.27837927,0.067913546,29.47619641,0,7.040623348,-5.998484371,3.727970792,0.709403235,0,NA,1.637092479,3.13921767,#VALUE!,0.318550704
DL,9/4/2021,10.41342884,0.068129537,29.69956675,0,7.375404269,-6.269213668,3.905235423,0.668834796,0,NA,1.55516896,3.348005621,#VALUE!,0.298685281
DL,9/5/2021,10.54556028,0.068194058,29.91360046,0,8.042446316,-6.569270323,4.258430466,0.690415983,0,NA,1.616918508,3.261005495,#VALUE!,0.306653884
DL,9/6/2021,10.67450159,0.068135503,30.11686343,0,8.567788194,-6.699582647,4.536596061,0.662506957,0,NA,1.562099845,3.416715529,#VALUE!,0.292678741
DL,9/7/2021,10.79997715,0.067982335,30.3079003,0,8.577756742,-6.233124907,4.541874351,0.665663157,0,NA,1.579497624,3.418801329,#VALUE!,0.292500179
DL,9/8/2021,10.92170837,0.067763043,30.48523939,0,9.065094861,-6.948226162,4.799917167,0.676534928,0,NA,1.614687338,3.38198861,#VALUE!,0.295684024
DL,9/9/2021,11.03941442,0.0675061,30.64739828,0,8.573045393,-7.120516543,4.539379718,0.647809149,0,NA,1.554351713,3.551131422,#VALUE!,0.281600392
DL,9/10/2021,11.15276734,0.067237033,30.79290071,0,7.89419795,-7.248102805,4.179933784,0.580504768,0,NA,1.399474532,3.984626758,#VALUE!,0.250964535
DL,9/11/2021,11.26125266,0.06696966,30.92031603,0,8.237305471,-6.950688379,4.361607302,0.608000936,0,NA,1.471827045,3.825603254,#VALUE!,0.261396683
DL,9/12/2021,11.36430178,0.066714862,31.02823475,0,7.824385201,-6.034689269,4.142968322,0.598143133,0,NA,1.453017338,3.910587121,#VALUE!,0.255716078
DL,9/13/2021,11.46133877,0.066483505,31.11526538,0,7.501803607,-6.663654343,3.972163167,0.61195347,0,NA,1.49073524,3.844189923,#VALUE!,0.260132829
DL,9/14/2021,11.55178285,0.066286439,31.18004256,0,7.517213954,-5.700050045,3.98032286,0.633564041,0,NA,1.546592253,3.734592239,#VALUE!,0.26776685
DL,9/15/2021,11.63505098,0.066134508,31.22123546,0,5.287296591,-5.441452216,2.799594054,0.610701946,0,NA,1.492753147,3.897178515,#VALUE!,0.256595893
DL,9/16/2021,11.71060029,0.066033896,31.23761285,0.011017159,5.806006942,-5.408718785,3.074248292,0.644354386,1.47E-04,NA,1.575836783,3.715676781,#VALUE!,0.269129975
DL,9/17/2021,11.77805155,0.065972153,31.2282205,0.059687413,5.565796213,-5.500901951,2.947058051,0.584638083,7.21E-04,NA,1.429364348,4.120031247,#VALUE!,0.242716606
DL,9/18/2021,11.83707603,0.065932189,31.19222087,0.108954428,5.865969832,-6.346649736,3.105998308,0.555497204,0.001251208,NA,1.356553048,4.362924122,#VALUE!,0.229204078
DL,9/19/2021,11.88735822,0.065896915,31.12884386,0.158098671,5.480412798,-6.062668994,2.901848009,0.434931603,0.001421517,NA,1.059967534,5.607416187,#VALUE!,0.178335256
DL,9/20/2021,11.92859752,0.065849253,31.03739355,0.206307858,5.320814939,-5.788212479,2.817341832,0.313435701,0.001336802,NA,0.761626966,7.830997364,#VALUE!,0.127697655
DL,9/21/2021,11.96051005,0.065772125,30.91725479,0.252680359,5.962303549,-5.344744754,3.157006473,0.598498968,0.003126351,NA,1.448681579,4.128067279,#VALUE!,0.242244114
DL,9/22/2021,11.98283034,0.065648467,30.76789964,0.296233434,6.076968189,-5.723435319,3.217720761,0.577641901,0.003537493,NA,1.39144212,4.305903265,#VALUE!,0.232239309
DL,9/23/2021,11.99544573,0.065459442,30.58908789,0.335997583,6.128512739,-5.98773784,3.245013312,0.536622754,0.003727418,NA,1.285121583,4.667047028,#VALUE!,0.21426825
DL,9/24/2021,11.9987963,0.065179088,30.38144588,0.371291978,6.112820226,-5.911657392,3.236704215,0.569451469,0.004370943,NA,1.354483636,4.429288026,#VALUE!,0.225769919
DL,9/25/2021,11.99347621,0.06477973,30.14586633,0.401525281,6.345766953,-6.38199722,3.360048207,0.562277743,0.00466731,NA,1.327049946,4.518848837,#VALUE!,0.221295298
DL,9/26/2021,11.98009726,0.06423381,29.8833065,0.426131886,6.472755202,-6.346697025,3.427287777,0.561943323,0.00495039,NA,1.314709409,4.556176893,#VALUE!,0.21948226
DL,9/27/2021,11.95928485,0.063513945,29.59478256,0.444585357,6.213311831,-6.051151928,3.289913959,0.554404549,0.005095476,NA,1.284548615,4.655053422,#VALUE!,0.214820306
DL,9/28/2021,11.93167424,0.062592994,29.28136379,0.456412213,3.336153492,-4.996712361,1.766474666,0.329210477,0.003106231,NA,0.754698618,7.904926516,#VALUE!,0.12650339
DL,9/29/2021,11.89790708,0.061444128,28.94416675,0.461205655,4.750396056,-5.317573527,2.515308216,0.550890273,0.005252458,NA,1.248345391,4.765470826,#VALUE!,0.209842854
DL,9/30/2021,11.85869997,0.060042944,28.58453226,0.458694603,4.994774235,-5.670572228,2.644705098,0.539742848,0.005118154,NA,1.207887794,4.90885827,#VALUE!,0.203713358
DL,10/1/2021,11.81510562,0.058375863,28.20470756,0.44896901,4.753144174,-5.679158493,2.516763329,0.492792534,0.004573865,NA,1.088163933,5.428918047,#VALUE!,0.184198765
DL,10/2/2021,11.76844218,0.056440915,27.80771309,0.432453201,5.381383958,-5.952424313,2.84941279,0.538876542,0.004817605,NA,1.173175971,5.015633829,#VALUE!,0.199376596
DL,10/3/2021,11.72006227,0.054238772,27.39663742,0.409688955,5.479645447,-6.260171025,2.901441701,0.519700541,0.004401597,NA,1.11470266,5.257035215,#VALUE!,0.190221286
DL,10/4/2021,11.67129923,0.05177045,26.97446056,0.381270082,5.556078107,-6.378437708,2.941912368,0.518756295,0.004088829,NA,1.095531211,5.326776227,#VALUE!,0.187730807
DL,10/5/2021,11.62346591,0.049037305,26.54404206,0.347825906,5.709638133,-6.692743869,3.023221545,0.515426286,0.003706221,NA,1.071130108,5.425795531,#VALUE!,0.18430477
DL,10/6/2021,11.57785503,0.046041038,26.10811197,0.310005595,5.029820453,-6.532548691,2.663261875,0.457897535,0.002934544,NA,0.935949419,6.185085862,#VALUE!,0.161679243
DL,10/7/2021,11.53565467,0.042785764,25.66921219,0.268471846,4.188359967,-6.018778421,2.217713241,0.294465133,0.001634314,NA,0.591772835,9.746691631,#VALUE!,0.102598916
DL,10/8/2021,11.4976949,0.039284132,25.22954277,0.223910468,4.452306353,-6.591510755,2.35747138,0.386023823,0.001786863,NA,0.762486386,7.539606678,#VALUE!,0.132632913
DL,10/9/2021,11.46459604,0.035552474,24.79101901,0.176990776,4.727786673,-6.236610861,2.503336673,0.489442106,0.001790832,NA,0.9499578,6.034265962,#VALUE!,0.165720239
DL,10/10/2021,11.43650881,0.031613213,24.35501116,0.128345762,4.521577929,-6.100411293,2.394150294,0.347738555,9.23E-04,NA,0.663055351,8.62409812,#VALUE!,0.115954154
DL,10/11/2021,11.41347147,0.027490053,23.92269951,0.07856622,3.308212138,-5.051018173,1.751679875,0.38826018,6.31E-04,NA,0.727179528,7.84776732,#VALUE!,0.127424777
DL,10/12/2021,11.39552801,0.023206359,23.49518892,0.028195762,3.19891272,-4.881296984,1.693806443,0.194254969,1.13E-04,NA,0.357321941,15.94574346,#VALUE!,0.062712661
DL,10/13/2021,11.38272831,0.018785097,23.07351059,0,3.226437591,-5.066390981,1.708380708,0.439906322,0,NA,0.794662075,7.161992918,#VALUE!,0.139625941
GC,6/22/2021,8.47506345,2.606032108,23.41966314,1.835502783,11.71204612,-10.34428704,7.295251081,0.959238578,0.036398586,35.79853452,1.758797692,2.409334367,0.027934104,0.415052395
GC,6/23/2021,8.568924118,3.19057225,23.71187908,2.372074786,11.85398496,-8.540752528,7.383662574,0.952621887,0.046714507,34.14969435,1.768459563,2.422708525,0.029282839,0.412761168
GC,6/24/2021,8.663747197,3.878271962,24.00773548,2.999597687,7.722346337,-8.421048587,4.810129237,0.946109532,0.058668808,33.05224799,1.778284414,2.435984685,0.030255128,0.410511612
GC,6/25/2021,8.759544251,4.683157439,24.30748547,3.731855727,7.12123997,-7.912278408,4.435709445,0.838357232,0.064678032,36.20361748,1.595430009,2.745198536,0.027621549,0.364272378
GC,6/26/2021,8.856327019,5.619595141,24.61139252,4.58417104,8.40637775,-8.188993639,5.236201749,0.95155737,0.09017759,31.15849036,1.833495172,2.415148715,0.032093981,0.414053178
GC,6/27/2021,8.954107409,6.701694793,24.91973079,5.573412215,11.18518987,-8.692418337,6.96708053,0.945305977,0.108917184,30.76509401,1.844269384,2.427548677,0.03250437,0.411938187
GC,6/28/2021,9.052897508,7.942504921,25.23278549,6.717947972,13.01742658,-9.834259935,8.108352234,0.95387366,0.132473901,29.97762138,1.884363393,2.40211032,0.033358217,0.416300614
GC,6/29/2021,9.152709582,9.352984506,25.5508533,8.03753004,9.892297469,-9.379804397,6.161757994,0.964092029,0.160193148,29.19283574,1.928557124,2.372942307,0.03425498,0.421417747
GC,6/30/2021,9.253556079,10.94075024,25.87424272,9.553087707,10.40836179,-10.01627122,6.483206423,0.958975374,0.189388696,28.88438028,1.942601454,2.381743321,0.034620788,0.419860525
GC,7/1/2021,9.35544963,12.70862214,26.20327462,11.28641566,8.458433734,-8.956287441,5.26862661,0.87905939,0.205105399,30.98071091,1.803359834,2.593894311,0.032278149,0.385520719
GC,7/2/2021,9.458403057,14.65302086,26.53828264,13.25973666,8.831076981,-8.33152786,5.500740284,0.934823657,0.256252097,28.59102626,1.942276771,2.434875193,0.034976009,0.410698669
GC,7/3/2021,9.562429373,16.76230741,26.87961379,15.4951219,9.523816062,-8.591692228,5.932236666,0.997687943,0.319589539,26.22474355,2.099550645,2.277256183,0.038131927,0.439124947
GC,7/4/2021,9.667541784,19.01519677,27.22762896,18.01375485,9.534675137,-8.989076424,5.939000615,0.905823718,0.337326741,28.18513099,1.930910386,2.50336366,0.0354797,0.399462538
GC,7/5/2021,9.773753694,21.37941749,27.58270356,20.83502923,10.17532665,-8.323251074,6.338052463,0.918720687,0.395713115,27.01378434,1.983941829,2.463215793,0.037018138,0.405973363
GC,7/6/2021,9.88107871,23.81082298,27.94522816,23.97547929,10.44840763,-8.413934774,6.50815035,0.993217967,0.492282842,24.18408783,2.173005541,2.273597219,0.041349502,0.439831643
GC,7/7/2021,9.989530642,26.25317848,28.31560917,27.44755003,7.801702226,-7.289369881,4.859558785,0.733730255,0.416334928,31.52891664,1.626563203,3.070747765,0.031716916,0.325653579
GC,7/8/2021,10.09871777,28.64337567,28.69353252,31.25696186,11.40720664,-8.495229872,7.105371317,0.996276057,0.64376786,22.24666489,2.238063057,2.256128964,0.044950558,0.443237074
GC,7/9/2021,10.20659277,30.92960271,29.07567795,35.39614851,12.53325894,-9.41137002,7.806771756,0.881212329,0.644821349,23.983079,2.005945001,2.544085896,0.041696064,0.393068489
GC,7/10/2021,10.31061376,33.06483916,29.45779614,39.84393756,12.51419076,-8.313808295,7.794894484,0.996426708,0.820749156,20.14308446,2.298022195,2.243366879,0.04964483,0.445758565
GC,7/11/2021,10.40814784,35.00486975,29.83542466,44.56434643,10.00075028,-8.642569531,6.229311563,0.990614569,0.912630727,19.17800306,2.313905089,2.249043811,0.052143072,0.444633402
GC,7/12/2021,10.49648325,36.70995759,30.20389132,49.50469497,12.21720722,-9.551046279,7.60990806,0.981064293,1.004030007,18.28130501,2.319898451,2.262272136,0.05470069,0.442033469
GC,7/13/2021,10.57284786,38.14629939,30.55832421,54.59424722,14.79815136,-10.7046562,9.217537963,0.948814775,1.0708562,17.81112132,2.26996719,2.328854775,0.056144696,0.429395603
GC,7/14/2021,10.63443432,39.28718621,30.89366904,59.74363465,9.972817947,-7.994336117,6.211912946,0.979272418,1.209478067,16.24138018,2.368544883,2.244929871,0.061571122,0.445448213
GC,7/15/2021,10.6784748,40.11795137,31.20462836,64.84850519,11.86415938,-9.21778081,7.390000063,0.966163791,1.295249882,15.48656824,2.36036072,2.262042981,0.064572085,0.442078249
