Sample.Id,Element,Concentration
10_1_21_W_10,Se80_Oshift,0.054204449
10_1_21_W_10,Se..82..82.82..ppb.,0.481429161
10_1_21_W_10,Se82_Oshift,0.112595629
10_1_21_W_10,Mo_NH3,5.919191919
10_1_21_W_10,Mo_Oshift,6.181818182
10_1_21_W_10,Cd111,0.053180963
10_1_21_W_10,Cd114,0.039323993
10_1_21_W_10,Pb_STD,1.01010101
10_1_21_W_10,Pb_NH3,1.02020202
10_1_21_W_11,Na,13479.33333
10_1_21_W_11,Mg,16700.53535
10_1_21_W_11,Al,213.2424242
10_1_21_W_11,P,49.64032951
10_1_21_W_11,S,33843.9697
10_1_21_W_11,K,4240.252525
10_1_21_W_11,Ca,67860.22222
10_1_21_W_11,V,1.686868687
10_1_21_W_11,Cr_KED,0.484848485
10_1_21_W_11,Cr_NH3,0.404040404
10_1_21_W_11,Fe_NH3,177.1919192
10_1_21_W_11,Mn,39.3030303
10_1_21_W_11,Fe_KED,169.5151515
10_1_21_W_11,Co,0.32838701
10_1_21_W_11,Ni,0.565656566
10_1_21_W_11,Cu_KED,4.951587001
10_1_21_W_11,Cu_NH3,5.087890009
10_1_21_W_11,Zn,8.525252525
10_1_21_W_11,As_STD,7.838383838
10_1_21_W_11,As_KED,7.252525253
10_1_21_W_11,As_Oshift,7.97979798
10_1_21_W_11,Se..77..77.77..ppb.,2.168499474
10_1_21_W_11,Se77_Oshift,0.278232254
10_1_21_W_11,Se78_Oshift,0.252525253
10_1_21_W_11,Se80_Oshift,0.054204449
10_1_21_W_11,Se..82..82.82..ppb.,0.481429161
10_1_21_W_11,Se82_Oshift,0.112595629
10_1_21_W_11,Mo_NH3,5.575757576
10_1_21_W_11,Mo_Oshift,5.696969697
10_1_21_W_11,Cd111,0.053180963
10_1_21_W_11,Cd114,0.039323993
10_1_21_W_11,Pb_STD,2.141414141
10_1_21_W_11,Pb_NH3,2.111111111
10_1_21_F_1,Na,17662.05253
10_1_21_F_1,Mg,12939.77172
10_1_21_F_1,Al,6.397979798
10_1_21_F_1,P,9.928065902
10_1_21_F_1,S,52232.77576
10_1_21_F_1,K,4660.127273
10_1_21_F_1,Ca,76146.31111
10_1_21_F_1,V,0.468686869
10_1_21_F_1,Cr_KED,0.149494949
10_1_21_F_1,Cr_NH3,0.147474747
10_1_21_F_1,Fe_NH3,23.21010101
10_1_21_F_1,Mn,36.7030303
10_1_21_F_1,Fe_KED,24.42828283
10_1_21_F_1,Co,0.065677402
10_1_21_F_1,Ni,0.862626263
10_1_21_F_1,Cu_KED,0.9903174
10_1_21_F_1,Cu_NH3,1.017578002
10_1_21_F_1,Zn,29.86666667
10_1_21_F_1,As_STD,5.886868687
10_1_21_F_1,As_KED,5.462626263
10_1_21_F_1,As_Oshift,5.941414141
10_1_21_F_1,Se..77..77.77..ppb.,0.888888889
10_1_21_F_1,Se77_Oshift,0.145454545
10_1_21_F_1,Se78_Oshift,0.086868687
10_1_21_F_1,Se80_Oshift,0.054545455
10_1_21_F_1,Se..82..82.82..ppb.,0.955555556
10_1_21_F_1,Se82_Oshift,0.078787879
10_1_21_F_1,Mo_NH3,34.49292929
10_1_21_F_1,Mo_Oshift,35.67878788
10_1_21_F_1,Cd111,0.022222222
10_1_21_F_1,Cd114,0.007864799
10_1_21_F_1,Pb_STD,0.071230072
10_1_21_F_1,Pb_NH3,0.078026292
10_1_21_F_6,Na,18785.58384
10_1_21_F_6,Mg,15542.37778
10_1_21_F_6,Al,6
10_1_21_F_6,P,9.928065902
10_1_21_F_6,S,40145.06465
10_1_21_F_6,K,4291.49697
10_1_21_F_6,Ca,79239.18586
10_1_21_F_6,V,1.236363636
10_1_21_F_6,Cr_KED,0.137373737
10_1_21_F_6,Cr_NH3,0.147474747
10_1_21_F_6,Fe_NH3,14.75151515
10_1_21_F_6,Mn,22.8
10_1_21_F_6,Fe_KED,16.38989899
10_1_21_F_6,Co,0.065677402
10_1_21_F_6,Ni,0.577777778
10_1_21_F_6,Cu_KED,4.337373737
10_1_21_F_6,Cu_NH3,4.426262626
10_1_21_F_6,Zn,10.59393939
10_1_21_F_6,As_STD,7.014141414
10_1_21_F_6,As_KED,6.337373737
10_1_21_F_6,As_Oshift,7.191919192
10_1_21_F_6,Se..77..77.77..ppb.,0.433699895
10_1_21_F_6,Se77_Oshift,0.155555556
10_1_21_F_6,Se78_Oshift,0.183838384
10_1_21_F_6,Se80_Oshift,0.119191919
10_1_21_F_6,Se..82..82.82..ppb.,0.836363636
10_1_21_F_6,Se82_Oshift,0.161616162
10_1_21_F_6,Mo_NH3,16.32323232
10_1_21_F_6,Mo_Oshift,16.75353535
10_1_21_F_6,Cd111,0.03030303
10_1_21_F_6,Cd114,0.026262626
10_1_21_F_6,Pb_STD,0.187878788
10_1_21_F_6,Pb_NH3,0.195959596
10_1_21_F_8,Na,19802.94747
10_1_21_F_8,Mg,15906.39798
10_1_21_F_8,Al,5.903030303
10_1_21_F_8,P,9.928065902
10_1_21_F_8,S,37219.65657
10_1_21_F_8,K,4336.983838
10_1_21_F_8,Ca,77139.77778
10_1_21_F_8,V,1.622222222
10_1_21_F_8,Cr_KED,0.119191919
10_1_21_F_8,Cr_NH3,0.117171717
10_1_21_F_8,Fe_NH3,17.20808081
10_1_21_F_8,Mn,21.74949495
10_1_21_F_8,Fe_KED,18.6040404
10_1_21_F_8,Co,0.065677402
10_1_21_F_8,Ni,0.438383838
10_1_21_F_8,Cu_KED,4.785858586
10_1_21_F_8,Cu_NH3,4.913131313
10_1_21_F_8,Zn,11.49292929
10_1_21_F_8,As_STD,8.125252525
10_1_21_F_8,As_KED,7.664646465
10_1_21_F_8,As_Oshift,8.280808081
10_1_21_F_8,Se..77..77.77..ppb.,1.080808081
10_1_21_F_8,Se77_Oshift,0.181818182
10_1_21_F_8,Se78_Oshift,0.177777778
10_1_21_F_8,Se80_Oshift,0.16969697
10_1_21_F_8,Se..82..82.82..ppb.,0.915151515
10_1_21_F_8,Se82_Oshift,0.121212121
10_1_21_F_8,Mo_NH3,14.52121212
10_1_21_F_8,Mo_Oshift,15.08080808
10_1_21_F_8,Cd111,0.010636193
10_1_21_F_8,Cd114,0.018181818
10_1_21_F_8,Pb_STD,0.42020202
10_1_21_F_8,Pb_NH3,0.414141414
10_1_21_F_9,Na,16709.55152
10_1_21_F_9,Mg,14897.48889
10_1_21_F_9,Al,6.228282828
10_1_21_F_9,P,9.928065902
10_1_21_F_9,S,31527.6202
10_1_21_F_9,K,3849.046465
10_1_21_F_9,Ca,68342.16162
10_1_21_F_9,V,1.305050505
10_1_21_F_9,Cr_KED,0.232323232
10_1_21_F_9,Cr_NH3,0.248484848
10_1_21_F_9,Fe_NH3,11.89494949
10_1_21_F_9,Mn,10.70505051
10_1_21_F_9,Fe_KED,13.38787879
10_1_21_F_9,Co,0.065677402
10_1_21_F_9,Ni,0.44040404
10_1_21_F_9,Cu_KED,4.446464646
10_1_21_F_9,Cu_NH3,4.480808081
10_1_21_F_9,Zn,14.05858586
10_1_21_F_9,As_STD,6.305050505
10_1_21_F_9,As_KED,5.866666667
10_1_21_F_9,As_Oshift,6.404040404
10_1_21_F_9,Se..77..77.77..ppb.,1.163636364
10_1_21_F_9,Se77_Oshift,0.181818182
10_1_21_F_9,Se78_Oshift,0.2
10_1_21_F_9,Se80_Oshift,0.139393939
10_1_21_F_9,Se..82..82.82..ppb.,0.886868687
10_1_21_F_9,Se82_Oshift,0.214141414
10_1_21_F_9,Mo_NH3,10.03030303
10_1_21_F_9,Mo_Oshift,10.38585859
10_1_21_F_9,Cd111,0.022222222
10_1_21_F_9,Cd114,0.018181818
10_1_21_F_9,Pb_STD,1.149494949
10_1_21_F_9,Pb_NH3,1.098989899
10_1_21_F_10,Na,14577.60606
10_1_21_F_10,Mg,17716.25859
10_1_21_F_10,Al,14.69292929
10_1_21_F_10,P,9.928065902
10_1_21_F_10,S,31306.68081
10_1_21_F_10,K,3915.648485
10_1_21_F_10,Ca,71423.40202
10_1_21_F_10,V,1.442424242
10_1_21_F_10,Cr_KED,0.109090909
10_1_21_F_10,Cr_NH3,0.119191919
10_1_21_F_10,Fe_NH3,11.00808081
10_1_21_F_10,Mn,11.62020202
10_1_21_F_10,Fe_KED,12.46060606
10_1_21_F_10,Co,0.065677402
10_1_21_F_10,Ni,0.363636364
10_1_21_F_10,Cu_KED,3.317171717
10_1_21_F_10,Cu_NH3,3.408080808
10_1_21_F_10,Zn,15.50505051
10_1_21_F_10,As_STD,7.351515152
10_1_21_F_10,As_KED,6.666666667
10_1_21_F_10,As_Oshift,7.464646465
10_1_21_F_10,Se..77..77.77..ppb.,1.268686869
10_1_21_F_10,Se77_Oshift,0.147474747
10_1_21_F_10,Se78_Oshift,0.125252525
10_1_21_F_10,Se80_Oshift,0.185858586
10_1_21_F_10,Se..82..82.82..ppb.,0.874747475
10_1_21_F_10,Se82_Oshift,0.092929293
10_1_21_F_10,Mo_NH3,6.16969697
10_1_21_F_10,Mo_Oshift,6.377777778
10_1_21_F_10,Cd111,0.010636193
10_1_21_F_10,Cd114,0.007864799
10_1_21_F_10,Pb_STD,37.95959596
10_1_21_F_10,Pb_NH3,41.75151515
10_1_21_F_11,Na,14363.75152
10_1_21_F_11,Mg,17823.84848
10_1_21_F_11,Al,12.08484848
10_1_21_F_11,P,9.928065902
10_1_21_F_11,S,32234.63838
10_1_21_F_11,K,3861.763636
10_1_21_F_11,Ca,71388.74949
10_1_21_F_11,V,1.486868687
10_1_21_F_11,Cr_KED,0.183838384
10_1_21_F_11,Cr_NH3,0.202020202
10_1_21_F_11,Fe_NH3,13.87474747
10_1_21_F_11,Mn,10.14949495
10_1_21_F_11,Fe_KED,15.13939394
10_1_21_F_11,Co,0.065677402
10_1_21_F_11,Ni,0.38989899
10_1_21_F_11,Cu_KED,3.187878788
10_1_21_F_11,Cu_NH3,3.385858586
10_1_21_F_11,Zn,14.69292929
10_1_21_F_11,As_STD,7.44040404
10_1_21_F_11,As_KED,6.731313131
10_1_21_F_11,As_Oshift,7.771717172
10_1_21_F_11,Se..77..77.77..ppb.,0.977777778
10_1_21_F_11,Se77_Oshift,0.183838384
10_1_21_F_11,Se78_Oshift,0.171717172
10_1_21_F_11,Se80_Oshift,0.157575758
10_1_21_F_11,Se..82..82.82..ppb.,0.696969697
10_1_21_F_11,Se82_Oshift,0.092929293
10_1_21_F_11,Mo_NH3,5.894949495
10_1_21_F_11,Mo_Oshift,5.983838384
10_1_21_F_11,Cd111,0.010636193
10_1_21_F_11,Cd114,0.007864799
10_1_21_F_11,Pb_STD,0.21010101
10_1_21_F_11,Pb_NH3,0.212121212
10_1_21_UF_1,Na,19325.07071
10_1_21_UF_1,Mg,12841.18384
10_1_21_UF_1,Al,0.906263092
10_1_21_UF_1,P,9.928065902
10_1_21_UF_1,S,50611.19394
10_1_21_UF_1,K,4666.739394
10_1_21_UF_1,Ca,76609.04444
10_1_21_UF_1,V,0.466666667
10_1_21_UF_1,Cr_KED,0.163636364
10_1_21_UF_1,Cr_NH3,0.131313131
10_1_21_UF_1,Fe_NH3,1.218874063
10_1_21_UF_1,Mn,36.09494949
10_1_21_UF_1,Fe_KED,2.880808081
10_1_21_UF_1,Co,0.065677402
10_1_21_UF_1,Ni,0.771717172
10_1_21_UF_1,Cu_KED,0.9903174
10_1_21_UF_1,Cu_NH3,1.017578002
10_1_21_UF_1,Zn,25.02222222
10_1_21_UF_1,As_STD,5.513131313
10_1_21_UF_1,As_KED,5.325252525
10_1_21_UF_1,As_Oshift,5.747474747
10_1_21_UF_1,Se..77..77.77..ppb.,0.884848485
10_1_21_UF_1,Se77_Oshift,0.123232323
10_1_21_UF_1,Se78_Oshift,0.092929293
10_1_21_UF_1,Se80_Oshift,0.074747475
10_1_21_UF_1,Se..82..82.82..ppb.,0.850505051
10_1_21_UF_1,Se82_Oshift,0.092929293
10_1_21_UF_1,Mo_NH3,34.43636364
10_1_21_UF_1,Mo_Oshift,35.14949495
10_1_21_UF_1,Cd111,0.022222222
10_1_21_UF_1,Cd114,0.007864799
10_1_21_UF_1,Pb_STD,0.071230072
10_1_21_UF_1,Pb_NH3,0.078026292
10_1_21_UF_6,Na,21349.06667
10_1_21_UF_6,Mg,16135.84646
10_1_21_UF_6,Al,0.906263092
10_1_21_UF_6,P,9.928065902
10_1_21_UF_6,S,41451.6404
10_1_21_UF_6,K,4434.662626
10_1_21_UF_6,Ca,81310.97172
10_1_21_UF_6,V,1.264646465
10_1_21_UF_6,Cr_KED,0.193939394
10_1_21_UF_6,Cr_NH3,0.165656566
10_1_21_UF_6,Fe_NH3,1.218874063
10_1_21_UF_6,Mn,23.06060606
10_1_21_UF_6,Fe_KED,2.933333333
10_1_21_UF_6,Co,0.065677402
10_1_21_UF_6,Ni,0.525252525
10_1_21_UF_6,Cu_KED,2.917171717
10_1_21_UF_6,Cu_NH3,3.129292929
10_1_21_UF_6,Zn,8.917171717
10_1_21_UF_6,As_STD,6.678787879
10_1_21_UF_6,As_KED,6.814141414
10_1_21_UF_6,As_Oshift,7.147474747
10_1_21_UF_6,Se..77..77.77..ppb.,0.433699895
10_1_21_UF_6,Se77_Oshift,0.135353535
10_1_21_UF_6,Se78_Oshift,0.153535354
10_1_21_UF_6,Se80_Oshift,0.161616162
10_1_21_UF_6,Se..82..82.82..ppb.,0.862626263
10_1_21_UF_6,Se82_Oshift,0.21010101
10_1_21_UF_6,Mo_NH3,16.44040404
10_1_21_UF_6,Mo_Oshift,16.7030303
10_1_21_UF_6,Cd111,0.024242424
10_1_21_UF_6,Cd114,0.018181818
10_1_21_UF_6,Pb_STD,0.071230072
10_1_21_UF_6,Pb_NH3,0.078026292
10_1_21_UF_8,Na,20782.71111
10_1_21_UF_8,Mg,15467.55758
10_1_21_UF_8,Al,0.906263092
10_1_21_UF_8,P,9.928065902
10_1_21_UF_8,S,36445.78384
10_1_21_UF_8,K,4309.929293
10_1_21_UF_8,Ca,76557.13131
10_1_21_UF_8,V,1.634343434
10_1_21_UF_8,Cr_KED,0.333333333
10_1_21_UF_8,Cr_NH3,0.325252525
10_1_21_UF_8,Fe_NH3,1.218874063
10_1_21_UF_8,Mn,20.85252525
10_1_21_UF_8,Fe_KED,4.060606061
10_1_21_UF_8,Co,0.065677402
10_1_21_UF_8,Ni,0.442424242
10_1_21_UF_8,Cu_KED,2.614141414
10_1_21_UF_8,Cu_NH3,2.763636364
10_1_21_UF_8,Zn,8.878787879
10_1_21_UF_8,As_STD,7.749494949
10_1_21_UF_8,As_KED,7.864646465
10_1_21_UF_8,As_Oshift,8.046464646
10_1_21_UF_8,Se..77..77.77..ppb.,1.062626263
10_1_21_UF_8,Se77_Oshift,0.163636364
10_1_21_UF_8,Se78_Oshift,0.155555556
10_1_21_UF_8,Se80_Oshift,0.149494949
10_1_21_UF_8,Se..82..82.82..ppb.,0.945454545
10_1_21_UF_8,Se82_Oshift,0.139393939
10_1_21_UF_8,Mo_NH3,14.13737374
10_1_21_UF_8,Mo_Oshift,14.46262626
10_1_21_UF_8,Cd111,0.022222222
10_1_21_UF_8,Cd114,0.007864799
10_1_21_UF_8,Pb_STD,0.071230072
10_1_21_UF_8,Pb_NH3,0.078026292
10_1_21_UF_9,Na,18547.72121
10_1_21_UF_9,Mg,14676.96364
10_1_21_UF_9,Al,0.906263092
10_1_21_UF_9,P,9.928065902
10_1_21_UF_9,S,31105.66667
10_1_21_UF_9,K,3795.064646
10_1_21_UF_9,Ca,68804.51515
10_1_21_UF_9,V,1.331313131
10_1_21_UF_9,Cr_KED,0.161616162
10_1_21_UF_9,Cr_NH3,0.121212121
10_1_21_UF_9,Fe_NH3,1.218874063
10_1_21_UF_9,Mn,10.38787879
10_1_21_UF_9,Fe_KED,3.195959596
10_1_21_UF_9,Co,0.065677402
10_1_21_UF_9,Ni,0.412121212
10_1_21_UF_9,Cu_KED,2.719191919
10_1_21_UF_9,Cu_NH3,2.816161616
10_1_21_UF_9,Zn,12.14343434
10_1_21_UF_9,As_STD,6.092929293
10_1_21_UF_9,As_KED,6.101010101
10_1_21_UF_9,As_Oshift,6.37979798
10_1_21_UF_9,Se..77..77.77..ppb.,0.880808081
10_1_21_UF_9,Se77_Oshift,0.151515152
10_1_21_UF_9,Se78_Oshift,0.202020202
10_1_21_UF_9,Se80_Oshift,0.149494949
10_1_21_UF_9,Se..82..82.82..ppb.,0.771717172
10_1_21_UF_9,Se82_Oshift,0.161616162
10_1_21_UF_9,Mo_NH3,10.07878788
10_1_21_UF_9,Mo_Oshift,10.32727273
10_1_21_UF_9,Cd111,0.010636193
10_1_21_UF_9,Cd114,0.018181818
10_1_21_UF_9,Pb_STD,0.071230072
10_1_21_UF_9,Pb_NH3,0.078026292
10_1_21_UF_10,Na,16738.22424
10_1_21_UF_10,Mg,17717.8202
10_1_21_UF_10,Al,0.906263092
10_1_21_UF_10,P,9.928065902
10_1_21_UF_10,S,31673.38182
10_1_21_UF_10,K,3915.280808
10_1_21_UF_10,Ca,72376.50707
10_1_21_UF_10,V,1.482828283
10_1_21_UF_10,Cr_KED,0.595959596
10_1_21_UF_10,Cr_NH3,0.575757576
10_1_21_UF_10,Fe_NH3,3.402020202
10_1_21_UF_10,Mn,10.98181818
10_1_21_UF_10,Fe_KED,5.193939394
10_1_21_UF_10,Co,0.065677402
10_1_21_UF_10,Ni,0.391919192
10_1_21_UF_10,Cu_KED,2.080808081
10_1_21_UF_10,Cu_NH3,2.173737374
10_1_21_UF_10,Zn,10.21010101
10_1_21_UF_10,As_STD,6.618181818
10_1_21_UF_10,As_KED,6.537373737
10_1_21_UF_10,As_Oshift,7.402020202
10_1_21_UF_10,Se..77..77.77..ppb.,0.433699895
10_1_21_UF_10,Se77_Oshift,0.191919192
10_1_21_UF_10,Se78_Oshift,0.18989899
10_1_21_UF_10,Se80_Oshift,0.149494949
10_1_21_UF_10,Se..82..82.82..ppb.,0.785858586
10_1_21_UF_10,Se82_Oshift,0.163636364
10_1_21_UF_10,Mo_NH3,6.137373737
10_1_21_UF_10,Mo_Oshift,6.361616162
10_1_21_UF_10,Cd111,0.010636193
10_1_21_UF_10,Cd114,0.007864799
10_1_21_UF_10,Pb_STD,0.071230072
10_1_21_UF_10,Pb_NH3,0.078026292
10_1_21_UF_11,Na,15750.05657
10_1_21_UF_11,Mg,17672.2101
10_1_21_UF_11,Al,0.906263092
10_1_21_UF_11,P,9.928065902
10_1_21_UF_11,S,31483.91111
10_1_21_UF_11,K,3865.026263
10_1_21_UF_11,Ca,71541.56768
10_1_21_UF_11,V,1.446464646
10_1_21_UF_11,Cr_KED,0.135353535
10_1_21_UF_11,Cr_NH3,0.121212121
10_1_21_UF_11,Fe_NH3,3.258585859
10_1_21_UF_11,Mn,9.307070707
10_1_21_UF_11,Fe_KED,4.987878788
10_1_21_UF_11,Co,0.065677402
10_1_21_UF_11,Ni,0.339393939
10_1_21_UF_11,Cu_KED,0.9903174
10_1_21_UF_11,Cu_NH3,1.017578002
10_1_21_UF_11,Zn,10.52525253
10_1_21_UF_11,As_STD,6.717171717
10_1_21_UF_11,As_KED,6.808080808
10_1_21_UF_11,As_Oshift,7.553535354
10_1_21_UF_11,Se..77..77.77..ppb.,0.433699895
10_1_21_UF_11,Se77_Oshift,0.228282828
10_1_21_UF_11,Se78_Oshift,0.185858586
10_1_21_UF_11,Se80_Oshift,0.173737374
10_1_21_UF_11,Se..82..82.82..ppb.,0.626262626
10_1_21_UF_11,Se82_Oshift,0.151515152
10_1_21_UF_11,Mo_NH3,5.694949495
10_1_21_UF_11,Mo_Oshift,5.804040404
10_1_21_UF_11,Cd111,0.010636193
10_1_21_UF_11,Cd114,0.007864799
10_1_21_UF_11,Pb_STD,0.071230072
10_1_21_UF_11,Pb_NH3,0.078026292
10_15_21_W_1,Na,20258.24242
10_15_21_W_1,Mg,14277.17172
10_15_21_W_1,Al,43.08080808
10_15_21_W_1,P,49.64032951
10_15_21_W_1,S,66442.54545
10_15_21_W_1,K,5670.777778
10_15_21_W_1,Ca,88753.43434
10_15_21_W_1,V,0.565432465
10_15_21_W_1,Cr_KED,0.282828283
10_15_21_W_1,Cr_NH3,0.292929293
10_15_21_W_1,Fe_NH3,112.3737374
10_15_21_W_1,Mn,60.22222222
10_15_21_W_1,Fe_KED,107.7878788
10_15_21_W_1,Co,0.32838701
10_15_21_W_1,Ni,0.808080808
10_15_21_W_1,Cu_KED,4.951587001
10_15_21_W_1,Cu_NH3,5.087890009
10_15_21_W_1,Zn,1.616161616
10_15_21_W_1,As_STD,6.171717172
10_15_21_W_1,As_KED,6.323232323
10_15_21_W_1,As_Oshift,6.787878788
10_15_21_W_1,Se..77..77.77..ppb.,2.168499474
10_15_21_W_1,Se77_Oshift,0.278232254
10_15_21_W_1,Se78_Oshift,0.181818182
10_15_21_W_1,Se80_Oshift,0.054204449
10_15_21_W_1,Se..82..82.82..ppb.,1.191919192
10_15_21_W_1,Se82_Oshift,0.112595629
10_15_21_W_1,Mo_NH3,41.96969697
10_15_21_W_1,Mo_Oshift,43.28282828
10_15_21_W_1,Cd111,0.053180963
10_15_21_W_1,Cd114,0.039323993
10_15_21_W_1,Pb_STD,0.356150362
10_15_21_W_1,Pb_NH3,0.390131458
10_15_21_W_6,Na,18386.22222
10_15_21_W_6,Mg,14837.90909
10_15_21_W_6,Al,148.6868687
10_15_21_W_6,P,49.64032951
10_15_21_W_6,S,49410.86869
10_15_21_W_6,K,4963.292929
10_15_21_W_6,Ca,81729.19192
10_15_21_W_6,V,1.282828283
10_15_21_W_6,Cr_KED,0.131217012
10_15_21_W_6,Cr_NH3,0.515151515
10_15_21_W_6,Fe_NH3,173.3434343
10_15_21_W_6,Mn,38.54545455
10_15_21_W_6,Fe_KED,161.5656566
10_15_21_W_6,Co,0.32838701
10_15_21_W_6,Ni,0.565656566
10_15_21_W_6,Cu_KED,11.3030303
10_15_21_W_6,Cu_NH3,11.57575758
10_15_21_W_6,Zn,7.404040404
10_15_21_W_6,As_STD,6.494949495
10_15_21_W_6,As_KED,6.353535354
10_15_21_W_6,As_Oshift,7.070707071
10_15_21_W_6,Se..77..77.77..ppb.,2.168499474
10_15_21_W_6,Se77_Oshift,0.278232254
10_15_21_W_6,Se78_Oshift,0.313131313
10_15_21_W_6,Se80_Oshift,0.054204449
10_15_21_W_6,Se..82..82.82..ppb.,0.481429161
10_15_21_W_6,Se82_Oshift,0.112595629
10_15_21_W_6,Mo_NH3,23.25252525
10_15_21_W_6,Mo_Oshift,23.74747475
10_15_21_W_6,Cd111,0.053180963
10_15_21_W_6,Cd114,0.039323993
10_15_21_W_6,Pb_STD,1.242424242
10_15_21_W_6,Pb_NH3,1.242424242
10_15_21_W_8,Na,18520.9798
10_15_21_W_8,Mg,14034.08081
10_15_21_W_8,Al,59.90909091
10_15_21_W_8,P,49.64032951
10_15_21_W_8,S,44684.45455
10_15_21_W_8,K,4688.939394
10_15_21_W_8,Ca,79429.50505
10_15_21_W_8,V,1.393939394
10_15_21_W_8,Cr_KED,0.131217012
10_15_21_W_8,Cr_NH3,0.11823354
10_15_21_W_8,Fe_NH3,82.91919192
10_15_21_W_8,Mn,26.12121212
10_15_21_W_8,Fe_KED,77.52525253
10_15_21_W_8,Co,0.32838701
10_15_21_W_8,Ni,0.545454545
10_15_21_W_8,Cu_KED,4.951587001
10_15_21_W_8,Cu_NH3,5.087890009
10_15_21_W_8,Zn,2.787878788
10_15_21_W_8,As_STD,7.333333333
10_15_21_W_8,As_KED,6.747474747
10_15_21_W_8,As_Oshift,7.353535354
10_15_21_W_8,Se..77..77.77..ppb.,2.168499474
10_15_21_W_8,Se77_Oshift,0.278232254
10_15_21_W_8,Se78_Oshift,0.191919192
10_15_21_W_8,Se80_Oshift,0.054204449
10_15_21_W_8,Se..82..82.82..ppb.,0.481429161
10_15_21_W_8,Se82_Oshift,0.112595629
10_15_21_W_8,Mo_NH3,20.7979798
10_15_21_W_8,Mo_Oshift,21.14141414
10_15_21_W_8,Cd111,0.053180963
10_15_21_W_8,Cd114,0.039323993
10_15_21_W_8,Pb_STD,0.356150362
10_15_21_W_8,Pb_NH3,0.390131458
10_15_21_W_9,Na,15879.92929
10_15_21_W_9,Mg,13058.13131
10_15_21_W_9,Al,96.45454545
10_15_21_W_9,P,49.64032951
10_15_21_W_9,S,37657.33333
10_15_21_W_9,K,4074.424242
10_15_21_W_9,Ca,69453.48485
10_15_21_W_9,V,1.171717172
10_15_21_W_9,Cr_KED,0.313131313
10_15_21_W_9,Cr_NH3,0.343434343
10_15_21_W_9,Fe_NH3,91.64646465
10_15_21_W_9,Mn,23.42424242
10_15_21_W_9,Fe_KED,84.91919192
10_15_21_W_9,Co,0.32838701
10_15_21_W_9,Ni,0.565656566
10_15_21_W_9,Cu_KED,4.951587001
10_15_21_W_9,Cu_NH3,5.087890009
10_15_21_W_9,Zn,2.565656566
10_15_21_W_9,As_STD,6.01010101
10_15_21_W_9,As_KED,5.515151515
10_15_21_W_9,As_Oshift,5.939393939
10_15_21_W_9,Se..77..77.77..ppb.,7.929292929
10_15_21_W_9,Se77_Oshift,0.278232254
10_15_21_W_9,Se78_Oshift,0.191919192
10_15_21_W_9,Se80_Oshift,0.054204449
10_15_21_W_9,Se..82..82.82..ppb.,1.666666667
10_15_21_W_9,Se82_Oshift,0.112595629
10_15_21_W_9,Mo_NH3,14.34343434
10_15_21_W_9,Mo_Oshift,15
10_15_21_W_9,Cd111,0.053180963
10_15_21_W_9,Cd114,0.039323993
10_15_21_W_9,Pb_STD,0.356150362
10_15_21_W_9,Pb_NH3,0.390131458
10_15_21_W_10,Na,12987.9596
10_15_21_W_10,Mg,15209.94949
10_15_21_W_10,Al,310.3333333
10_15_21_W_10,P,49.64032951
10_15_21_W_10,S,32548.25253
10_15_21_W_10,K,4073.222222
10_15_21_W_10,Ca,67184.20202
10_15_21_W_10,V,1.535353535
10_15_21_W_10,Cr_KED,0.343434343
10_15_21_W_10,Cr_NH3,0.343434343
10_15_21_W_10,Fe_NH3,259.6969697
10_15_21_W_10,Mn,52.52525253
10_15_21_W_10,Fe_KED,238.969697
10_15_21_W_10,Co,0.32838701
10_15_21_W_10,Ni,0.494949495
10_15_21_W_10,Cu_KED,4.951587001
10_15_21_W_10,Cu_NH3,5.087890009
10_15_21_W_10,Zn,10.90909091
10_15_21_W_10,As_STD,6.595959596
10_15_21_W_10,As_KED,6.474747475
10_15_21_W_10,As_Oshift,6.727272727
10_15_21_W_10,Se..77..77.77..ppb.,2.168499474
10_15_21_W_10,Se77_Oshift,0.278232254
10_15_21_W_10,Se78_Oshift,0.232323232
10_15_21_W_10,Se80_Oshift,0.054204449
10_15_21_W_10,Se..82..82.82..ppb.,0.481429161
10_15_21_W_10,Se82_Oshift,0.112595629
10_15_21_W_10,Mo_NH3,6.464646465
10_15_21_W_10,Mo_Oshift,6.747474747
10_15_21_W_10,Cd111,0.053180963
10_15_21_W_10,Cd114,0.039323993
10_15_21_W_10,Pb_STD,1.808080808
10_15_21_W_10,Pb_NH3,1.717171717
10_15_21_W_11,Na,12142.07071
10_15_21_W_11,Mg,15151.91919
10_15_21_W_11,Al,423.6868687
10_15_21_W_11,P,49.64032951
10_15_21_W_11,S,32264.48485
10_15_21_W_11,K,4024.151515
10_15_21_W_11,Ca,66885.81818
10_15_21_W_11,V,1.737373737
10_15_21_W_11,Cr_KED,0.434343434
10_15_21_W_11,Cr_NH3,0.474747475
10_15_21_W_11,Fe_NH3,343.1515152
10_15_21_W_11,Mn,57.74747475
10_15_21_W_11,Fe_KED,316.5555556
10_15_21_W_11,Co,0.32838701
10_15_21_W_11,Ni,0.585858586
10_15_21_W_11,Cu_KED,10.39393939
10_15_21_W_11,Cu_NH3,11.05050505
10_15_21_W_11,Zn,17.17171717
