"","Sample.Id","Element","conc","Concentration"
"2976","8_30_21_W_1","K",358.583,3622.05050505051
"2977","8_30_21_W_1","Ca",7056.506,71277.8383838384
"2978","8_30_21_W_1","V",0.0454778140476856,0.459371859067531
"2979","8_30_21_W_1","Cr_KED",0.036,0.363636363636364
"2980","8_30_21_W_1","Cr_NH3",0.034,0.343434343434343
"2981","8_30_21_W_1","Fe_NH3",6.747,68.1515151515152
"2982","8_30_21_W_1","Mn",3.562,35.979797979798
"2983","8_30_21_W_1","Fe_KED",6.648,67.1515151515152
"2984","8_30_21_W_1","Co",0.00617095043141139,0.0623328326405191
"2985","8_30_21_W_1","Ni",0.084,0.848484848484849
"2986","8_30_21_W_1","Cu_KED",0.342,3.45454545454546
"2987","8_30_21_W_1","Cu_NH3",0.336,3.39393939393939
"2988","8_30_21_W_1","Zn",0.283,2.85858585858586
"2989","8_30_21_W_1","As_STD",0.996,10.0606060606061
"2990","8_30_21_W_1","As_KED",0.905,9.14141414141414
"2991","8_30_21_W_1","As_Oshift",1.059,10.6969696969697
"2992","8_30_21_W_1","Se..77..77.77..ppb.",0.404,4.08080808080808
"2993","8_30_21_W_1","Se77_Oshift",0.0226125188303962,0.228409281115113
"2994","8_30_21_W_1","Se78_Oshift",0.014,0.141414141414141
"2995","8_30_21_W_1","Se80_Oshift",0.00538614928509806,0.0544055483343239
"2996","8_30_21_W_1","Se..82..82.82..ppb.",0.0403970801917008,0.408051315067684
"2997","8_30_21_W_1","Se82_Oshift",0.0138528496230088,0.139927773969786
"2998","8_30_21_W_1","Mo_NH3",3.224,32.5656565656566
"2999","8_30_21_W_1","Mo_Oshift",3.337,33.7070707070707
"3000","8_30_21_W_1","Cd111",0.002,0.0202020202020202
"3001","8_30_21_W_1","Cd114",0.00169452912589614,0.0171164558171327
"3002","8_30_21_W_1","Pb_STD",0.039,0.393939393939394
"3003","8_30_21_W_1","Pb_NH3",0.041,0.414141414141414
"3004","8_30_21_W_6","Na",1713.319,17306.2525252525
"3005","8_30_21_W_6","Mg",1384.894,13988.8282828283
"3006","8_30_21_W_6","Al",10.302,104.060606060606
"3007","8_30_21_W_6","P",1.24590429311078,12.5848918496039
"3008","8_30_21_W_6","S",4070.512,41116.2828282828
"3009","8_30_21_W_6","K",373.456,3772.28282828283
"3010","8_30_21_W_6","Ca",7446.525,75217.4242424242
"3011","8_30_21_W_6","V",0.166,1.67676767676768
"3012","8_30_21_W_6","Cr_KED",0.034,0.343434343434343
"3013","8_30_21_W_6","Cr_NH3",0.034,0.343434343434343
"3014","8_30_21_W_6","Fe_NH3",9.029,91.2020202020202
"3015","8_30_21_W_6","Mn",3.643,36.7979797979798
"3016","8_30_21_W_6","Fe_KED",9.066,91.5757575757576
"3017","8_30_21_W_6","Co",0.00617095043141139,0.0623328326405191
"3018","8_30_21_W_6","Ni",0.103,1.04040404040404
"3019","8_30_21_W_6","Cu_KED",0.97,9.7979797979798
"3020","8_30_21_W_6","Cu_NH3",0.948,9.57575757575758
"3021","8_30_21_W_6","Zn",0.552,5.57575757575758
"3022","8_30_21_W_6","As_STD",0.969,9.78787878787879
"3023","8_30_21_W_6","As_KED",0.728,7.35353535353535
"3024","8_30_21_W_6","As_Oshift",1.094,11.0505050505051
"3025","8_30_21_W_6","Se..77..77.77..ppb.",0.384,3.87878787878788
"3026","8_30_21_W_6","Se77_Oshift",0.0226125188303962,0.228409281115113
"3027","8_30_21_W_6","Se78_Oshift",0.029,0.292929292929293
"3028","8_30_21_W_6","Se80_Oshift",0.017,0.171717171717172
"3029","8_30_21_W_6","Se..82..82.82..ppb.",0.0403970801917008,0.408051315067684
"3030","8_30_21_W_6","Se82_Oshift",0.055,0.555555555555556
"3031","8_30_21_W_6","Mo_NH3",1.824,18.4242424242424
"3032","8_30_21_W_6","Mo_Oshift",1.844,18.6262626262626
"3033","8_30_21_W_6","Cd111",0.004,0.0404040404040404
"3034","8_30_21_W_6","Cd114",0.004,0.0404040404040404
"3035","8_30_21_W_6","Pb_STD",0.077,0.777777777777778
"3036","8_30_21_W_6","Pb_NH3",0.088,0.888888888888889
"3037","8_30_21_W_8","Na",1906.687,19259.4646464646
"3038","8_30_21_W_8","Mg",1437.704,14522.2626262626
"3039","8_30_21_W_8","Al",11.452,115.676767676768
"3040","8_30_21_W_8","P",5.206,52.5858585858586
"3041","8_30_21_W_8","S",4353.973,43979.5252525253
"3042","8_30_21_W_8","K",391.795,3957.52525252525
"3043","8_30_21_W_8","Ca",7581.301,76578.797979798
"3044","8_30_21_W_8","V",0.176,1.77777777777778
"3045","8_30_21_W_8","Cr_KED",0.048,0.484848484848485
"3046","8_30_21_W_8","Cr_NH3",0.04,0.404040404040404
"3047","8_30_21_W_8","Fe_NH3",7.917,79.969696969697
"3048","8_30_21_W_8","Mn",4.057,40.979797979798
"3049","8_30_21_W_8","Fe_KED",8.403,84.8787878787879
"3050","8_30_21_W_8","Co",0.00617095043141139,0.0623328326405191
"3051","8_30_21_W_8","Ni",0.066,0.666666666666667
"3052","8_30_21_W_8","Cu_KED",1.029,10.3939393939394
"3053","8_30_21_W_8","Cu_NH3",0.986,9.95959595959596
"3054","8_30_21_W_8","Zn",0.36,3.63636363636364
"3055","8_30_21_W_8","As_STD",1.064,10.7474747474747
"3056","8_30_21_W_8","As_KED",0.951,9.60606060606061
"3057","8_30_21_W_8","As_Oshift",1.142,11.5353535353535
"3058","8_30_21_W_8","Se..77..77.77..ppb.",0.336,3.39393939393939
"3059","8_30_21_W_8","Se77_Oshift",0.0226125188303962,0.228409281115113
"3060","8_30_21_W_8","Se78_Oshift",0.024,0.242424242424242
"3061","8_30_21_W_8","Se80_Oshift",0.024,0.242424242424242
"3062","8_30_21_W_8","Se..82..82.82..ppb.",0.094,0.94949494949495
"3063","8_30_21_W_8","Se82_Oshift",0.0138528496230088,0.139927773969786
"3064","8_30_21_W_8","Mo_NH3",1.655,16.7171717171717
"3065","8_30_21_W_8","Mo_Oshift",1.621,16.3737373737374
"3066","8_30_21_W_8","Cd111",0.005,0.0505050505050505
"3067","8_30_21_W_8","Cd114",0.004,0.0404040404040404
"3068","8_30_21_W_8","Pb_STD",0.062,0.626262626262626
"3069","8_30_21_W_8","Pb_NH3",0.066,0.666666666666667
"3070","8_30_21_W_9","Na",1519.695,15350.4545454545
"3071","8_30_21_W_9","Mg",1264.36,12771.3131313131
"3072","8_30_21_W_9","Al",17.012,171.838383838384
"3073","8_30_21_W_9","P",3.008,30.3838383838384
"3074","8_30_21_W_9","S",3130.295,31619.1414141414
"3075","8_30_21_W_9","K",343.397,3468.65656565657
"3076","8_30_21_W_9","Ca",6979.772,70502.7474747475
"3077","8_30_21_W_9","V",0.186,1.87878787878788
"3078","8_30_21_W_9","Cr_KED",0.035,0.353535353535354
"3079","8_30_21_W_9","Cr_NH3",0.034,0.343434343434343
"3080","8_30_21_W_9","Fe_NH3",15.494,156.505050505051
"3081","8_30_21_W_9","Mn",5.552,56.0808080808081
"3082","8_30_21_W_9","Fe_KED",15.758,159.171717171717
"3083","8_30_21_W_9","Co",0.015,0.151515151515152
"3084","8_30_21_W_9","Ni",0.044,0.444444444444444
"3085","8_30_21_W_9","Cu_KED",1.042,10.5252525252525
"3086","8_30_21_W_9","Cu_NH3",1.017,10.2727272727273
"3087","8_30_21_W_9","Zn",0.611,6.17171717171717
"3088","8_30_21_W_9","As_STD",0.863,8.71717171717172
"3089","8_30_21_W_9","As_KED",0.818,8.26262626262626
"3090","8_30_21_W_9","As_Oshift",0.978,9.87878787878788
"3091","8_30_21_W_9","Se..77..77.77..ppb.",0.309,3.12121212121212
"3092","8_30_21_W_9","Se77_Oshift",0.0226125188303962,0.228409281115113
"3093","8_30_21_W_9","Se78_Oshift",0.016,0.161616161616162
"3094","8_30_21_W_9","Se80_Oshift",0.027,0.272727272727273
"3095","8_30_21_W_9","Se..82..82.82..ppb.",0.0403970801917008,0.408051315067684
"3096","8_30_21_W_9","Se82_Oshift",0.0138528496230088,0.139927773969786
"3097","8_30_21_W_9","Mo_NH3",1.149,11.6060606060606
"3098","8_30_21_W_9","Mo_Oshift",1.167,11.7878787878788
"3099","8_30_21_W_9","Cd111",0.003,0.0303030303030303
"3100","8_30_21_W_9","Cd114",0.004,0.0404040404040404
"3101","8_30_21_W_9","Pb_STD",0.091,0.919191919191919
"3102","8_30_21_W_9","Pb_NH3",0.094,0.94949494949495
"3103","8_30_21_W_10","Na",1508.829,15240.696969697
"3104","8_30_21_W_10","Mg",1728.083,17455.3838383838
"3105","8_30_21_W_10","Al",14.894,150.444444444444
"3106","8_30_21_W_10","P",4.074,41.1515151515152
"3107","8_30_21_W_10","S",4020.611,40612.2323232323
"3108","8_30_21_W_10","K",388.021,3919.40404040404
"3109","8_30_21_W_10","Ca",8256.427,83398.2525252525
"3110","8_30_21_W_10","V",0.196,1.97979797979798
"3111","8_30_21_W_10","Cr_KED",0.027,0.272727272727273
"3112","8_30_21_W_10","Cr_NH3",0.031,0.313131313131313
"3113","8_30_21_W_10","Fe_NH3",11.779,118.979797979798
"3114","8_30_21_W_10","Mn",3.588,36.2424242424242
"3115","8_30_21_W_10","Fe_KED",12.313,124.373737373737
"3116","8_30_21_W_10","Co",0.013,0.131313131313131
"3117","8_30_21_W_10","Ni",0.046,0.464646464646465
"3118","8_30_21_W_10","Cu_KED",0.81,8.18181818181818
"3119","8_30_21_W_10","Cu_NH3",0.762,7.6969696969697
"3120","8_30_21_W_10","Zn",0.566,5.71717171717172
"3121","8_30_21_W_10","As_STD",0.91,9.19191919191919
"3122","8_30_21_W_10","As_KED",0.854,8.62626262626263
"3123","8_30_21_W_10","As_Oshift",1.002,10.1212121212121
"3124","8_30_21_W_10","Se..77..77.77..ppb.",0.11572554213896,1.16894487009051
"3125","8_30_21_W_10","Se77_Oshift",0.0226125188303962,0.228409281115113
"3126","8_30_21_W_10","Se78_Oshift",0.03,0.303030303030303
"3127","8_30_21_W_10","Se80_Oshift",0.024,0.242424242424242
"3128","8_30_21_W_10","Se..82..82.82..ppb.",0.103,1.04040404040404
"3129","8_30_21_W_10","Se82_Oshift",0.0138528496230088,0.139927773969786
"3130","8_30_21_W_10","Mo_NH3",0.726,7.33333333333333
"3131","8_30_21_W_10","Mo_Oshift",0.762,7.6969696969697
"3132","8_30_21_W_10","Cd111",0.005,0.0505050505050505
"3133","8_30_21_W_10","Cd114",0.004,0.0404040404040404
"3134","8_30_21_W_10","Pb_STD",0.079,0.797979797979798
"3135","8_30_21_W_10","Pb_NH3",0.083,0.838383838383839
"3136","8_30_21_W_11","Na",1480.353,14953.0606060606
"3137","8_30_21_W_11","Mg",1579.9,15958.5858585859
"3138","8_30_21_W_11","Al",16.97,171.414141414141
"3139","8_30_21_W_11","P",4.273,43.1616161616162
"3140","8_30_21_W_11","S",3884.072,39233.0505050505
"3141","8_30_21_W_11","K",359.344,3629.73737373737
"3142","8_30_21_W_11","Ca",7233.557,73066.2323232323
"3143","8_30_21_W_11","V",0.217,2.19191919191919
"3144","8_30_21_W_11","Cr_KED",0.027,0.272727272727273
"3145","8_30_21_W_11","Cr_NH3",0.028,0.282828282828283
"3146","8_30_21_W_11","Fe_NH3",13.73,138.686868686869
"3147","8_30_21_W_11","Mn",4.097,41.3838383838384
"3148","8_30_21_W_11","Fe_KED",13.24,133.737373737374
"3149","8_30_21_W_11","Co",0.00617095043141139,0.0623328326405191
"3150","8_30_21_W_11","Ni",0.056,0.565656565656566
"3151","8_30_21_W_11","Cu_KED",0.779,7.86868686868687
"3152","8_30_21_W_11","Cu_NH3",0.822,8.3030303030303
"3153","8_30_21_W_11","Zn",0.644,6.50505050505051
"3154","8_30_21_W_11","As_STD",0.938,9.47474747474748
"3155","8_30_21_W_11","As_KED",0.714,7.21212121212121
"3156","8_30_21_W_11","As_Oshift",1.014,10.2424242424242
"3157","8_30_21_W_11","Se..77..77.77..ppb.",0.11572554213896,1.16894487009051
"3158","8_30_21_W_11","Se77_Oshift",0.0226125188303962,0.228409281115113
"3159","8_30_21_W_11","Se78_Oshift",0.018,0.181818181818182
"3160","8_30_21_W_11","Se80_Oshift",0.025,0.252525252525253
"3161","8_30_21_W_11","Se..82..82.82..ppb.",0.091,0.919191919191919
"3162","8_30_21_W_11","Se82_Oshift",0.0138528496230088,0.139927773969786
"3163","8_30_21_W_11","Mo_NH3",0.693,7
"3164","8_30_21_W_11","Mo_Oshift",0.699,7.06060606060606
"3165","8_30_21_W_11","Cd111",0.005,0.0505050505050505
"3166","8_30_21_W_11","Cd114",0.006,0.0606060606060606
"3167","8_30_21_W_11","Pb_STD",0.246,2.48484848484848
"3168","8_30_21_W_11","Pb_NH3",0.278,2.80808080808081
"3169","8_30_21_F_1","Na",7546.999,15246.4626262626
"3170","8_30_21_F_1","Mg",5893.404,11905.8666666667
"3171","8_30_21_F_1","Al",5.434,10.9777777777778
"3172","8_30_21_F_1","P",8.233,16.6323232323232
"3173","8_30_21_F_1","S",23277.956,47026.1737373737
"3174","8_30_21_F_1","K",1918.947,3876.66060606061
"3175","8_30_21_F_1","Ca",39001.853,78791.6222222222
"3176","8_30_21_F_1","V",0.367,0.741414141414141
"3177","8_30_21_F_1","Cr_KED",0.13,0.262626262626263
"3178","8_30_21_F_1","Cr_NH3",0.14,0.282828282828283
"3179","8_30_21_F_1","Fe_NH3",3.84,7.75757575757576
"3180","8_30_21_F_1","Mn",12.858,25.9757575757576
"3181","8_30_21_F_1","Fe_KED",4.253,8.59191919191919
"3182","8_30_21_F_1","Co",0.035,0.0707070707070707
"3183","8_30_21_F_1","Ni",0.47,0.94949494949495
"3184","8_30_21_F_1","Cu_KED",0.918,1.85454545454545
"3185","8_30_21_F_1","Cu_NH3",0.925,1.86868686868687
"3186","8_30_21_F_1","Zn",5.66,11.4343434343434
"3187","8_30_21_F_1","As_STD",4.733,9.56161616161616
"3188","8_30_21_F_1","As_KED",4.12,8.32323232323232
"3189","8_30_21_F_1","As_Oshift",5.072,10.2464646464646
"3190","8_30_21_F_1","Se..77..77.77..ppb.",0.58,1.17171717171717
"3191","8_30_21_F_1","Se77_Oshift",0.0226125188303962,0.0456818562230227
"3192","8_30_21_F_1","Se78_Oshift",0.045,0.0909090909090909
"3193","8_30_21_F_1","Se80_Oshift",0.051,0.103030303030303
"3194","8_30_21_F_1","Se..82..82.82..ppb.",0.403,0.814141414141414
"3195","8_30_21_F_1","Se82_Oshift",0.028,0.0565656565656566
"3196","8_30_21_F_1","Mo_NH3",16.559,33.4525252525253
"3197","8_30_21_F_1","Mo_Oshift",17.217,34.7818181818182
"3198","8_30_21_F_1","Cd111",0.008,0.0161616161616162
"3199","8_30_21_F_1","Cd114",0.007,0.0141414141414141
"3200","8_30_21_F_1","Pb_STD",0.095,0.191919191919192
"3201","8_30_21_F_1","Pb_NH3",0.104,0.21010101010101
"3202","8_30_21_F_6","Na",8437.892,17046.2464646465
"3203","8_30_21_F_6","Mg",6658.332,13451.1757575758
"3204","8_30_21_F_6","Al",2.771,5.5979797979798
"3205","8_30_21_F_6","P",1.24590429311078,2.51697836992077
"3206","8_30_21_F_6","S",19039.139,38462.9070707071
"3207","8_30_21_F_6","K",1830.76,3698.50505050505
"3208","8_30_21_F_6","Ca",36241.447,73215.0444444444
"3209","8_30_21_F_6","V",0.72,1.45454545454545
"3210","8_30_21_F_6","Cr_KED",0.049,0.098989898989899
"3211","8_30_21_F_6","Cr_NH3",0.063,0.127272727272727
"3212","8_30_21_F_6","Fe_NH3",6.357,12.8424242424242
"3213","8_30_21_F_6","Mn",12.406,25.0626262626263
"3214","8_30_21_F_6","Fe_KED",6.068,12.2585858585859
"3215","8_30_21_F_6","Co",0.029,0.0585858585858586
"3216","8_30_21_F_6","Ni",0.253,0.511111111111111
"3217","8_30_21_F_6","Cu_KED",2.75,5.55555555555556
"3218","8_30_21_F_6","Cu_NH3",2.951,5.96161616161616
"3219","8_30_21_F_6","Zn",3.397,6.86262626262626
"3220","8_30_21_F_6","As_STD",4.889,9.87676767676768
"3221","8_30_21_F_6","As_KED",4.397,8.88282828282828
"3222","8_30_21_F_6","As_Oshift",5.243,10.5919191919192
"3223","8_30_21_F_6","Se..77..77.77..ppb.",0.514,1.03838383838384
"3224","8_30_21_F_6","Se77_Oshift",0.054,0.109090909090909
"3225","8_30_21_F_6","Se78_Oshift",0.101,0.204040404040404
"3226","8_30_21_F_6","Se80_Oshift",0.084,0.16969696969697
"3227","8_30_21_F_6","Se..82..82.82..ppb.",0.361,0.729292929292929
"3228","8_30_21_F_6","Se82_Oshift",0.13,0.262626262626263
"3229","8_30_21_F_6","Mo_NH3",9.455,19.1010101010101
"3230","8_30_21_F_6","Mo_Oshift",9.554,19.3010101010101
"3231","8_30_21_F_6","Cd111",0.02,0.0404040404040404
"3232","8_30_21_F_6","Cd114",0.016,0.0323232323232323
"3233","8_30_21_F_6","Pb_STD",0.126,0.254545454545455
"3234","8_30_21_F_6","Pb_NH3",0.165,0.333333333333333
"3235","8_30_21_F_8","Na",9010.464,18202.9575757576
"3236","8_30_21_F_8","Mg",6602.887,13339.1656565657
"3237","8_30_21_F_8","Al",1.856,3.74949494949495
"3238","8_30_21_F_8","P",1.24590429311078,2.51697836992077
"3239","8_30_21_F_8","S",18134.739,36635.8363636364
"3240","8_30_21_F_8","K",1923.611,3886.08282828283
"3241","8_30_21_F_8","Ca",36632.352,74004.7515151515
"3242","8_30_21_F_8","V",0.905,1.82828282828283
"3243","8_30_21_F_8","Cr_KED",0.069,0.139393939393939
"3244","8_30_21_F_8","Cr_NH3",0.063,0.127272727272727
"3245","8_30_21_F_8","Fe_NH3",6.839,13.8161616161616
"3246","8_30_21_F_8","Mn",15.117,30.5393939393939
"3247","8_30_21_F_8","Fe_KED",6.863,13.8646464646465
"3248","8_30_21_F_8","Co",0.027,0.0545454545454545
"3249","8_30_21_F_8","Ni",0.248,0.501010101010101
"3250","8_30_21_F_8","Cu_KED",3.167,6.3979797979798
"3251","8_30_21_F_8","Cu_NH3",3.335,6.73737373737374
"3252","8_30_21_F_8","Zn",1.687,3.40808080808081
"3253","8_30_21_F_8","As_STD",5.28,10.6666666666667
"3254","8_30_21_F_8","As_KED",4.426,8.94141414141414
"3255","8_30_21_F_8","As_Oshift",6.196,12.5171717171717
"3256","8_30_21_F_8","Se..77..77.77..ppb.",0.546,1.1030303030303
"3257","8_30_21_F_8","Se77_Oshift",0.0226125188303962,0.0456818562230227
"3258","8_30_21_F_8","Se78_Oshift",0.099,0.2
"3259","8_30_21_F_8","Se80_Oshift",0.09,0.181818181818182
"3260","8_30_21_F_8","Se..82..82.82..ppb.",0.421,0.850505050505051
"3261","8_30_21_F_8","Se82_Oshift",0.091,0.183838383838384
"3262","8_30_21_F_8","Mo_NH3",8.5,17.1717171717172
"3263","8_30_21_F_8","Mo_Oshift",9.484,19.159595959596
"3264","8_30_21_F_8","Cd111",0.018,0.0363636363636364
"3265","8_30_21_F_8","Cd114",0.014,0.0282828282828283
"3266","8_30_21_F_8","Pb_STD",0.103,0.208080808080808
"3267","8_30_21_F_8","Pb_NH3",0.112,0.226262626262626
"3268","8_30_21_F_9","Na",7372.849,14894.6444444444
"3269","8_30_21_F_9","Mg",6724.842,13585.5393939394
"3270","8_30_21_F_9","Al",1.558,3.14747474747475
"3271","8_30_21_F_9","P",3.444,6.95757575757576
"3272","8_30_21_F_9","S",13230.562,26728.4080808081
"3273","8_30_21_F_9","K",1643.214,3319.62424242424
"3274","8_30_21_F_9","Ca",30115.76,60839.9191919192
"3275","8_30_21_F_9","V",0.726,1.46666666666667
"3276","8_30_21_F_9","Cr_KED",0.058,0.117171717171717
"3277","8_30_21_F_9","Cr_NH3",0.059,0.119191919191919
"3278","8_30_21_F_9","Fe_NH3",4.031,8.14343434343434
"3279","8_30_21_F_9","Mn",6.5,13.1313131313131
"3280","8_30_21_F_9","Fe_KED",4.307,8.7010101010101
"3281","8_30_21_F_9","Co",0.017,0.0343434343434343
"3282","8_30_21_F_9","Ni",0.161,0.325252525252525
"3283","8_30_21_F_9","Cu_KED",2.642,5.33737373737374
"3284","8_30_21_F_9","Cu_NH3",2.662,5.37777777777778
"3285","8_30_21_F_9","Zn",0.851,1.71919191919192
"3286","8_30_21_F_9","As_STD",4.351,8.78989898989899
"3287","8_30_21_F_9","As_KED",3.9,7.87878787878788
"3288","8_30_21_F_9","As_Oshift",4.308,8.7030303030303
"3289","8_30_21_F_9","Se..77..77.77..ppb.",0.384,0.775757575757576
"3290","8_30_21_F_9","Se77_Oshift",0.0226125188303962,0.0456818562230227
"3291","8_30_21_F_9","Se78_Oshift",0.073,0.147474747474747
"3292","8_30_21_F_9","Se80_Oshift",0.084,0.16969696969697
"3293","8_30_21_F_9","Se..82..82.82..ppb.",0.437,0.882828282828283
"3294","8_30_21_F_9","Se82_Oshift",0.056,0.113131313131313
"3295","8_30_21_F_9","Mo_NH3",5.166,10.4363636363636
"3296","8_30_21_F_9","Mo_Oshift",5.157,10.4181818181818
"3297","8_30_21_F_9","Cd111",0.012,0.0242424242424242
"3298","8_30_21_F_9","Cd114",0.01,0.0202020202020202
"3299","8_30_21_F_9","Pb_STD",0.089,0.17979797979798
"3300","8_30_21_F_9","Pb_NH3",0.091,0.183838383838384
"3301","8_30_21_F_10","Na",7605.432,15364.5090909091
"3302","8_30_21_F_10","Mg",8562.589,17298.1595959596
"3303","8_30_21_F_10","Al",2.748,5.55151515151515
"3304","8_30_21_F_10","P",5.653,11.420202020202
"3305","8_30_21_F_10","S",15614.979,31545.4121212121
"3306","8_30_21_F_10","K",2027.227,4095.40808080808
"3307","8_30_21_F_10","Ca",35400.367,71515.8929292929
"3308","8_30_21_F_10","V",0.823,1.66262626262626
"3309","8_30_21_F_10","Cr_KED",0.072,0.145454545454545
"3310","8_30_21_F_10","Cr_NH3",0.072,0.145454545454545
"3311","8_30_21_F_10","Fe_NH3",3.871,7.82020202020202
"3312","8_30_21_F_10","Mn",4.787,9.67070707070707
"3313","8_30_21_F_10","Fe_KED",4.312,8.71111111111111
"3314","8_30_21_F_10","Co",0.017,0.0343434343434343
"3315","8_30_21_F_10","Ni",0.169,0.341414141414141
"3316","8_30_21_F_10","Cu_KED",2.212,4.46868686868687
"3317","8_30_21_F_10","Cu_NH3",2.113,4.26868686868687
"3318","8_30_21_F_10","Zn",2.243,4.53131313131313
"3319","8_30_21_F_10","As_STD",4.629,9.35151515151515
"3320","8_30_21_F_10","As_KED",4.228,8.54141414141414
"3321","8_30_21_F_10","As_Oshift",4.614,9.32121212121212
"3322","8_30_21_F_10","Se..77..77.77..ppb.",0.32,0.646464646464647
"3323","8_30_21_F_10","Se77_Oshift",0.048,0.096969696969697
"3324","8_30_21_F_10","Se78_Oshift",0.086,0.173737373737374
"3325","8_30_21_F_10","Se80_Oshift",0.094,0.18989898989899
"3326","8_30_21_F_10","Se..82..82.82..ppb.",0.504,1.01818181818182
"3327","8_30_21_F_10","Se82_Oshift",0.033,0.0666666666666667
"3328","8_30_21_F_10","Mo_NH3",3.309,6.68484848484849
"3329","8_30_21_F_10","Mo_Oshift",3.406,6.88080808080808
"3330","8_30_21_F_10","Cd111",0.011,0.0222222222222222
"3331","8_30_21_F_10","Cd114",0.009,0.0181818181818182
"3332","8_30_21_F_10","Pb_STD",0.1,0.202020202020202
"3333","8_30_21_F_10","Pb_NH3",0.105,0.212121212121212
"3334","8_30_21_F_11","Na",7528.878,15209.8545454545
"3335","8_30_21_F_11","Mg",9191.904,18569.503030303
"3336","8_30_21_F_11","Al",2.549,5.14949494949495
"3337","8_30_21_F_11","P",3.75,7.57575757575758
"3338","8_30_21_F_11","S",15500.199,31313.5333333333
"3339","8_30_21_F_11","K",1970.525,3980.85858585859
"3340","8_30_21_F_11","Ca",34033.876,68755.305050505
"3341","8_30_21_F_11","V",0.905,1.82828282828283
"3342","8_30_21_F_11","Cr_KED",0.073,0.147474747474747
"3343","8_30_21_F_11","Cr_NH3",0.069,0.139393939393939
"3344","8_30_21_F_11","Fe_NH3",3.305,6.67676767676768
"3345","8_30_21_F_11","Mn",3.773,7.62222222222222
"3346","8_30_21_F_11","Fe_KED",3.845,7.76767676767677
"3347","8_30_21_F_11","Co",0.018,0.0363636363636364
"3348","8_30_21_F_11","Ni",0.18,0.363636363636364
"3349","8_30_21_F_11","Cu_KED",2.184,4.41212121212121
"3350","8_30_21_F_11","Cu_NH3",2.116,4.27474747474748
"3351","8_30_21_F_11","Zn",1.415,2.85858585858586
"3352","8_30_21_F_11","As_STD",4.748,9.59191919191919
"3353","8_30_21_F_11","As_KED",4.451,8.99191919191919
"3354","8_30_21_F_11","As_Oshift",4.671,9.43636363636364
"3355","8_30_21_F_11","Se..77..77.77..ppb.",0.543,1.0969696969697
"3356","8_30_21_F_11","Se77_Oshift",0.076,0.153535353535354
"3357","8_30_21_F_11","Se78_Oshift",0.085,0.171717171717172
"3358","8_30_21_F_11","Se80_Oshift",0.115,0.232323232323232
"3359","8_30_21_F_11","Se..82..82.82..ppb.",0.513,1.03636363636364
"3360","8_30_21_F_11","Se82_Oshift",0.07,0.141414141414141
"3361","8_30_21_F_11","Mo_NH3",3.197,6.45858585858586
"3362","8_30_21_F_11","Mo_Oshift",3.203,6.47070707070707
"3363","8_30_21_F_11","Cd111",0.009,0.0181818181818182
"3364","8_30_21_F_11","Cd114",0.007,0.0141414141414141
"3365","8_30_21_F_11","Pb_STD",0.103,0.208080808080808
"3366","8_30_21_F_11","Pb_NH3",0.096,0.193939393939394
